c-ip,Organization
140.107.59.13,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.130,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.146,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.147,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.148,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.171,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.206,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.212,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.233,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.241,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.41,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.60,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.67,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.79,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.82,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.59.86,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.16,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.167,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.175,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.178,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.188,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.232,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.38,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.42,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.61.49,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.101,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.103,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.114,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.118,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.123,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.137,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.138,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.155,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.168,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.199,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.212,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.236,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.239,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.240,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.247,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.51,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.66,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.79,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.85,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.95,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.63.99,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.73.237,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.107.77.172,"FHCRC-Z (The Fred Hutchinson Cancer Research Center)"
140.141.167.157,"DENISO (Denison University)"
140.141.168.185,"DENISO (Denison University)"
140.141.8.39,"DENISO (Denison University)"
140.142.0.181,"UWND (University of Washington)"
140.142.0.22,"UWND (University of Washington)"
140.142.0.64,"UWND (University of Washington)"
140.142.0.84,"UWND (University of Washington)"
140.142.101.125,"UWND (University of Washington)"
140.142.101.172,"UWND (University of Washington)"
140.142.101.182,"UWND (University of Washington)"
140.142.101.184,"UWND (University of Washington)"
140.142.101.192,"UWND (University of Washington)"
140.142.101.193,"UWND (University of Washington)"
140.142.101.242,"UWND (University of Washington)"
140.142.101.244,"UWND (University of Washington)"
140.142.101.85,"UWND (University of Washington)"
140.142.102.134,"UWND (University of Washington)"
140.142.102.164,"UWND (University of Washington)"
140.142.102.177,"UWND (University of Washington)"
140.142.102.178,"UWND (University of Washington)"
140.142.102.182,"UWND (University of Washington)"
140.142.102.187,"UWND (University of Washington)"
140.142.102.202,"UWND (University of Washington)"
140.142.102.205,"UWND (University of Washington)"
140.142.102.66,"UWND (University of Washington)"
140.142.102.67,"UWND (University of Washington)"
140.142.102.81,"UWND (University of Washington)"
140.142.103.32,"UWND (University of Washington)"
140.142.103.36,"UWND (University of Washington)"
140.142.104.129,"UWND (University of Washington)"
140.142.104.225,"UWND (University of Washington)"
140.142.110.184,"UWND (University of Washington)"
140.142.123.71,"UWND (University of Washington)"
140.142.127.96,"UWND (University of Washington)"
140.142.143.214,"UWND (University of Washington)"
140.142.155.164,"UWND (University of Washington)"
140.142.199.132,"UWND (University of Washington)"
140.142.199.143,"UWND (University of Washington)"
140.142.223.15,"UWND (University of Washington)"
140.142.225.254,"UWND (University of Washington)"
140.142.228.135,"UWND (University of Washington)"
140.142.25.128,"UWND (University of Washington)"
140.142.25.232,"UWND (University of Washington)"
140.142.31.115,"UWND (University of Washington)"
140.142.31.246,"UWND (University of Washington)"
140.142.31.249,"UWND (University of Washington)"
140.142.31.72,"UWND (University of Washington)"
140.142.33.163,"UWND (University of Washington)"
140.142.38.12,"UWND (University of Washington)"
140.142.67.189,"UWND (University of Washington)"
140.142.70.188,"UWND (University of Washington)"
140.146.182.150,"UWW (University of Wisconsin Whitewater)"
140.158.252.9,"LAMARU (Lamar University)"
140.160.144.93,"WWU-Z (Western Washington University)"
140.160.163.174,"WWU-Z (Western Washington University)"
140.160.41.224,"WWU-Z (Western Washington University)"
140.160.44.173,"WWU-Z (Western Washington University)"
140.160.65.25,"WWU-Z (Western Washington University)"
140.160.74.36,"WWU-Z (Western Washington University)"
140.160.79.94,"WWU-Z (Western Washington University)"
140.163.0.5,"MSK-1 (Memorial Sloan Kettering)"
140.163.254.135,"MSK-1 (Memorial Sloan Kettering)"
140.163.254.149,"MSK-1 (Memorial Sloan Kettering)"
140.163.254.150,"MSK-1 (Memorial Sloan Kettering)"
140.163.254.151,"MSK-1 (Memorial Sloan Kettering)"
140.163.254.152,"MSK-1 (Memorial Sloan Kettering)"
140.163.254.156,"MSK-1 (Memorial Sloan Kettering)"
140.163.254.158,"MSK-1 (Memorial Sloan Kettering)"
140.176.248.251,"BSPRI-1 (Bristol-Myers Squibb Company)"
140.180.240.105,"PRNU (Princeton University)"
140.180.240.197,"PRNU (Princeton University)"
140.180.240.217,"PRNU (Princeton University)"
140.180.240.234,"PRNU (Princeton University)"
140.180.240.55,"PRNU (Princeton University)"
140.180.240.61,"PRNU (Princeton University)"
140.180.241.125,"PRNU (Princeton University)"
140.180.241.177,"PRNU (Princeton University)"
140.180.241.37,"PRNU (Princeton University)"
140.180.241.9,"PRNU (Princeton University)"
140.180.242.144,"PRNU (Princeton University)"
140.180.242.197,"PRNU (Princeton University)"
140.180.242.235,"PRNU (Princeton University)"
140.180.242.3,"PRNU (Princeton University)"
140.180.242.88,"PRNU (Princeton University)"
140.180.243.128,"PRNU (Princeton University)"
140.180.243.149,"PRNU (Princeton University)"
140.180.243.16,"PRNU (Princeton University)"
140.180.243.169,"PRNU (Princeton University)"
140.180.243.238,"PRNU (Princeton University)"
140.180.244.1,"PRNU (Princeton University)"
140.180.244.215,"PRNU (Princeton University)"
140.180.245.124,"PRNU (Princeton University)"
140.180.245.13,"PRNU (Princeton University)"
140.180.245.172,"PRNU (Princeton University)"
140.180.245.193,"PRNU (Princeton University)"
140.180.245.241,"PRNU (Princeton University)"
140.180.246.113,"PRNU (Princeton University)"
140.180.246.175,"PRNU (Princeton University)"
140.180.246.232,"PRNU (Princeton University)"
140.180.246.72,"PRNU (Princeton University)"
140.180.247.160,"PRNU (Princeton University)"
140.180.247.180,"PRNU (Princeton University)"
140.180.247.19,"PRNU (Princeton University)"
140.180.247.199,"PRNU (Princeton University)"
140.180.247.210,"PRNU (Princeton University)"
140.180.247.235,"PRNU (Princeton University)"
140.180.247.237,"PRNU (Princeton University)"
140.180.248.2,"PRNU (Princeton University)"
140.180.248.26,"PRNU (Princeton University)"
140.180.249.103,"PRNU (Princeton University)"
140.180.249.223,"PRNU (Princeton University)"
140.180.249.246,"PRNU (Princeton University)"
140.180.249.97,"PRNU (Princeton University)"
140.180.250.112,"PRNU (Princeton University)"
140.180.250.114,"PRNU (Princeton University)"
140.180.250.14,"PRNU (Princeton University)"
140.180.250.146,"PRNU (Princeton University)"
140.180.250.213,"PRNU (Princeton University)"
140.180.250.31,"PRNU (Princeton University)"
140.180.250.59,"PRNU (Princeton University)"
140.180.251.13,"PRNU (Princeton University)"
140.180.251.131,"PRNU (Princeton University)"
140.180.251.134,"PRNU (Princeton University)"
140.180.252.148,"PRNU (Princeton University)"
140.180.252.247,"PRNU (Princeton University)"
140.180.252.59,"PRNU (Princeton University)"
140.180.252.78,"PRNU (Princeton University)"
140.180.253.19,"PRNU (Princeton University)"
140.180.253.199,"PRNU (Princeton University)"
140.180.253.95,"PRNU (Princeton University)"
140.180.254.104,"PRNU (Princeton University)"
140.180.254.163,"PRNU (Princeton University)"
140.180.254.172,"PRNU (Princeton University)"
140.180.254.2,"PRNU (Princeton University)"
140.180.254.5,"PRNU (Princeton University)"
140.180.255.100,"PRNU (Princeton University)"
140.180.255.127,"PRNU (Princeton University)"
140.180.255.155,"PRNU (Princeton University)"
140.180.255.2,"PRNU (Princeton University)"
140.180.255.208,"PRNU (Princeton University)"
140.180.255.252,"PRNU (Princeton University)"
140.180.255.61,"PRNU (Princeton University)"
140.180.255.86,"PRNU (Princeton University)"
140.180.255.88,"PRNU (Princeton University)"
140.182.0.19,"INDIAN-Z (Indiana University)"
140.182.1.215,"INDIAN-Z (Indiana University)"
140.182.1.55,"INDIAN-Z (Indiana University)"
140.182.1.86,"INDIAN-Z (Indiana University)"
140.182.10.184,"INDIAN-Z (Indiana University)"
140.182.11.145,"INDIAN-Z (Indiana University)"
140.182.11.162,"INDIAN-Z (Indiana University)"
140.182.13.50,"INDIAN-Z (Indiana University)"
140.182.14.170,"INDIAN-Z (Indiana University)"
140.182.14.91,"INDIAN-Z (Indiana University)"
140.182.15.132,"INDIAN-Z (Indiana University)"
140.182.15.148,"INDIAN-Z (Indiana University)"
140.182.15.174,"INDIAN-Z (Indiana University)"
140.182.15.197,"INDIAN-Z (Indiana University)"
140.182.16.187,"INDIAN-Z (Indiana University)"
140.182.179.89,"INDIAN-Z (Indiana University)"
140.182.181.42,"INDIAN-Z (Indiana University)"
140.182.181.79,"INDIAN-Z (Indiana University)"
140.182.182.219,"INDIAN-Z (Indiana University)"
140.182.182.242,"INDIAN-Z (Indiana University)"
140.182.182.90,"INDIAN-Z (Indiana University)"
140.182.183.113,"INDIAN-Z (Indiana University)"
140.182.183.9,"INDIAN-Z (Indiana University)"
140.182.196.249,"INDIAN-Z (Indiana University)"
140.182.2.52,"INDIAN-Z (Indiana University)"
140.182.2.99,"INDIAN-Z (Indiana University)"
140.182.20.103,"INDIAN-Z (Indiana University)"
140.182.20.20,"INDIAN-Z (Indiana University)"
140.182.203.213,"INDIAN-Z (Indiana University)"
140.182.205.47,"INDIAN-Z (Indiana University)"
140.182.209.238,"INDIAN-Z (Indiana University)"
140.182.21.125,"INDIAN-Z (Indiana University)"
140.182.21.242,"INDIAN-Z (Indiana University)"
140.182.22.108,"INDIAN-Z (Indiana University)"
140.182.22.17,"INDIAN-Z (Indiana University)"
140.182.22.189,"INDIAN-Z (Indiana University)"
140.182.225.243,"INDIAN-Z (Indiana University)"
140.182.226.128,"INDIAN-Z (Indiana University)"
140.182.227.161,"INDIAN-Z (Indiana University)"
140.182.233.198,"INDIAN-Z (Indiana University)"
140.182.233.210,"INDIAN-Z (Indiana University)"
140.182.233.50,"INDIAN-Z (Indiana University)"
140.182.234.157,"INDIAN-Z (Indiana University)"
140.182.234.200,"INDIAN-Z (Indiana University)"
140.182.235.153,"INDIAN-Z (Indiana University)"
140.182.238.15,"INDIAN-Z (Indiana University)"
140.182.239.167,"INDIAN-Z (Indiana University)"
140.182.24.187,"INDIAN-Z (Indiana University)"
140.182.250.53,"INDIAN-Z (Indiana University)"
140.182.255.92,"INDIAN-Z (Indiana University)"
140.182.3.137,"INDIAN-Z (Indiana University)"
140.182.3.197,"INDIAN-Z (Indiana University)"
140.182.3.198,"INDIAN-Z (Indiana University)"
140.182.3.208,"INDIAN-Z (Indiana University)"
140.182.3.32,"INDIAN-Z (Indiana University)"
140.182.4.24,"INDIAN-Z (Indiana University)"
140.182.4.87,"INDIAN-Z (Indiana University)"
140.182.5.224,"INDIAN-Z (Indiana University)"
140.182.6.220,"INDIAN-Z (Indiana University)"
140.182.64.125,"INDIAN-Z (Indiana University)"
140.182.64.127,"INDIAN-Z (Indiana University)"
140.182.64.155,"INDIAN-Z (Indiana University)"
140.182.64.190,"INDIAN-Z (Indiana University)"
140.182.64.195,"INDIAN-Z (Indiana University)"
140.182.64.20,"INDIAN-Z (Indiana University)"
140.182.64.90,"INDIAN-Z (Indiana University)"
140.182.65.70,"INDIAN-Z (Indiana University)"
140.182.66.134,"INDIAN-Z (Indiana University)"
140.182.66.51,"INDIAN-Z (Indiana University)"
140.182.66.59,"INDIAN-Z (Indiana University)"
140.182.67.175,"INDIAN-Z (Indiana University)"
140.182.7.7,"INDIAN-Z (Indiana University)"
140.182.75.133,"INDIAN-Z (Indiana University)"
140.182.75.152,"INDIAN-Z (Indiana University)"
140.182.75.192,"INDIAN-Z (Indiana University)"
140.182.8.42,"INDIAN-Z (Indiana University)"
140.182.9.203,"INDIAN-Z (Indiana University)"
140.182.90.35,"INDIAN-Z (Indiana University)"
140.190.148.24,"SMUM (Saint Marys University of Minnesota)"
140.190.154.62,"SMUM (Saint Marys University of Minnesota)"
140.192.102.185,"DEPAUL (Depaul University)"
140.193.100.246,"UNIVER-122 (University of Manitoba)"
140.193.11.102,"UNIVER-122 (University of Manitoba)"
140.193.164.113,"UNIVER-122 (University of Manitoba)"
140.193.164.123,"UNIVER-122 (University of Manitoba)"
140.193.164.129,"UNIVER-122 (University of Manitoba)"
140.193.164.134,"UNIVER-122 (University of Manitoba)"
140.193.164.157,"UNIVER-122 (University of Manitoba)"
140.193.164.200,"UNIVER-122 (University of Manitoba)"
140.193.164.252,"UNIVER-122 (University of Manitoba)"
140.193.164.89,"UNIVER-122 (University of Manitoba)"
140.193.165.101,"UNIVER-122 (University of Manitoba)"
140.193.165.105,"UNIVER-122 (University of Manitoba)"
140.193.165.132,"UNIVER-122 (University of Manitoba)"
140.193.165.154,"UNIVER-122 (University of Manitoba)"
140.193.165.161,"UNIVER-122 (University of Manitoba)"
140.193.165.19,"UNIVER-122 (University of Manitoba)"
140.193.165.202,"UNIVER-122 (University of Manitoba)"
140.193.165.225,"UNIVER-122 (University of Manitoba)"
140.193.165.24,"UNIVER-122 (University of Manitoba)"
140.193.165.248,"UNIVER-122 (University of Manitoba)"
140.193.165.73,"UNIVER-122 (University of Manitoba)"
140.193.166.145,"UNIVER-122 (University of Manitoba)"
140.193.166.179,"UNIVER-122 (University of Manitoba)"
140.193.166.254,"UNIVER-122 (University of Manitoba)"
140.193.166.9,"UNIVER-122 (University of Manitoba)"
140.193.167.17,"UNIVER-122 (University of Manitoba)"
140.193.167.208,"UNIVER-122 (University of Manitoba)"
140.193.167.223,"UNIVER-122 (University of Manitoba)"
140.193.167.236,"UNIVER-122 (University of Manitoba)"
140.193.167.237,"UNIVER-122 (University of Manitoba)"
140.193.167.37,"UNIVER-122 (University of Manitoba)"
140.193.167.42,"UNIVER-122 (University of Manitoba)"
140.193.167.56,"UNIVER-122 (University of Manitoba)"
140.193.167.70,"UNIVER-122 (University of Manitoba)"
140.193.167.81,"UNIVER-122 (University of Manitoba)"
140.193.171.145,"UNIVER-122 (University of Manitoba)"
140.193.171.71,"UNIVER-122 (University of Manitoba)"
140.193.180.182,"UNIVER-122 (University of Manitoba)"
140.193.184.122,"UNIVER-122 (University of Manitoba)"
140.193.184.153,"UNIVER-122 (University of Manitoba)"
140.193.184.21,"UNIVER-122 (University of Manitoba)"
140.193.184.247,"UNIVER-122 (University of Manitoba)"
140.193.184.248,"UNIVER-122 (University of Manitoba)"
140.193.184.249,"UNIVER-122 (University of Manitoba)"
140.193.184.58,"UNIVER-122 (University of Manitoba)"
140.193.185.236,"UNIVER-122 (University of Manitoba)"
140.193.185.43,"UNIVER-122 (University of Manitoba)"
140.193.186.242,"UNIVER-122 (University of Manitoba)"
140.193.186.245,"UNIVER-122 (University of Manitoba)"
140.193.186.9,"UNIVER-122 (University of Manitoba)"
140.193.187.101,"UNIVER-122 (University of Manitoba)"
140.193.187.128,"UNIVER-122 (University of Manitoba)"
140.193.187.45,"UNIVER-122 (University of Manitoba)"
140.193.188.148,"UNIVER-122 (University of Manitoba)"
140.193.188.152,"UNIVER-122 (University of Manitoba)"
140.193.188.181,"UNIVER-122 (University of Manitoba)"
140.193.188.9,"UNIVER-122 (University of Manitoba)"
140.193.190.209,"UNIVER-122 (University of Manitoba)"
140.193.190.59,"UNIVER-122 (University of Manitoba)"
140.193.191.158,"UNIVER-122 (University of Manitoba)"
140.193.191.28,"UNIVER-122 (University of Manitoba)"
140.193.191.37,"UNIVER-122 (University of Manitoba)"
140.193.191.78,"UNIVER-122 (University of Manitoba)"
140.193.192.167,"UNIVER-122 (University of Manitoba)"
140.193.192.55,"UNIVER-122 (University of Manitoba)"
140.193.193.219,"UNIVER-122 (University of Manitoba)"
140.193.196.100,"UNIVER-122 (University of Manitoba)"
140.193.196.154,"UNIVER-122 (University of Manitoba)"
140.193.196.98,"UNIVER-122 (University of Manitoba)"
140.193.198.235,"UNIVER-122 (University of Manitoba)"
140.193.20.100,"UNIVER-122 (University of Manitoba)"
140.193.20.117,"UNIVER-122 (University of Manitoba)"
140.193.20.129,"UNIVER-122 (University of Manitoba)"
140.193.20.133,"UNIVER-122 (University of Manitoba)"
140.193.20.148,"UNIVER-122 (University of Manitoba)"
140.193.20.157,"UNIVER-122 (University of Manitoba)"
140.193.20.169,"UNIVER-122 (University of Manitoba)"
140.193.20.207,"UNIVER-122 (University of Manitoba)"
140.193.20.212,"UNIVER-122 (University of Manitoba)"
140.193.20.234,"UNIVER-122 (University of Manitoba)"
